host_response;response_date;number_of_messages;automated_coding;latitude;longitude;bed_type;property_type;cancellation_policy;number_guests;bedrooms;bathrooms;cleaning_fee;price;apt_rating;property_setup;city;date_sent;listing_down;number_of_listings;number_of_reviews;member_since;verified_id;host_race;super_host;host_gender;host_age;host_gender_1;host_gender_2;host_gender_3;host_race_1;host_race_2;host_race_3;guest_first_name;guest_last_name;guest_race;guest_gender;guest_id;population;whites;blacks;asians;hispanics;available_september;up_not_available_september;september_price;census_tract;host_id;new_number_of_listings
0;19.07.2015 20:49;2;0;341.284;-118.14;Real Bed;House;Strict;2;2;2;-1;120;-1;Private Room;Los-Angeles;19.07.2015 13:58;0;1;2;Aug 14;0;white;-1;F;young/middle;F;F;F;white;hisp;white;Brett;Walsh;white;male;9;5621;3846;172;1118;814;\N;\N;\N;464000;20485746;1
11;19.07.2015 09:16;\N;0;337.826;-118.308;Real Bed;House;Flexible;2;2;2;20;65;5;Private Room;Los-Angeles;19.07.2015 05:10;0;1;6;Aug 14;1;unclear_three votes;-1;F;middle;F;F;F;unclear;white;UU;Jermaine;Jones;black;male;18;2189;1459;115;187;825;\N;\N;\N;293306;19913657;1
4;17.07.2015 05:52;\N;0;340.916;-118.261;NULL;Apartment;Moderate;3;3;3;55;100;5;Entire Place;Los-Angeles;17.07.2015 01:45;0;1;42;July 2013;1;white;-1;F;young;F;F;Null;white;white;Null;Allison;Sullivan;white;female;1;4971;2982;115;917;1655;0;1;100;195500;7684200;1
4;18.07.2015 04:13;\N;0;341.038;-118.331;NULL;Apartment;Strict;2;2;2;43;107;5;Entire Place;Los-Angeles;18.07.2015 00:07;0;1;38;October 2014;1;black;-1;M;young/middle;M;M;Null;black;black;Null;Anne;Murphy;white;female;2;2870;1767;270;154;987;0;1;105;190201;22882171;1
4;19.07.2015 16:38;\N;0;341.009;-118.379;Real Bed;House;Flexible;2;2;2;-1;145;5;Private Room;Los-Angeles;19.07.2015 10:00;0;3;191;Nov 12;1;white;-1;M;middle;M;M;Null;white;white;Null;Brent;Baker;white;male;8;3588;3178;73;143;242;0;1;145;194200;4260628;1
4;18.07.2015 22:11;2;0;340.158;-118.364;Real Bed;House;Moderate;2;2;2;50;90;5;Entire Place;Los-Angeles;18.07.2015 18:08;0;1;91;Sep 11;1;white;-1;MF;middle;MF;MF;Null;white;white;Null;Kristen;Sullivan;white;female;4;4113;842;2654;270;351;0;1;90;236000;1115276;1
0;18.07.2015 14:45;2;0;340.877;-118.378;Real Bed;Apartment;Strict;2;2;2;60;135;5;Entire Place;Los-Angeles;18.07.2015 10:42;0;2;145;Nov 13;0;white;-1;F;young;F;F;Null;white;white;Null;Laurie;Ryan;white;female;3;5237;4409;157;338;529;0;1;135;700400;9941066;1
1;18.07.2015 04:27;2;0;34.047;-118.251;Real Bed;Apartment;Strict;2;2;2;-1;125;5;Entire Place;Los-Angeles;18.07.2015 00:09;0;2;171;December 2012;1;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Anne;Murphy;white;female;2;4521;2058;950;730;942;0;1;125;207301;4488251;1
1;17.07.2015 19:36;2;0;338.827;-118.391;Real Bed;Bed and Breakfast;Moderate;2;2;2;25;119;04. Mai;Private Room;Los-Angeles;17.07.2015 01:34;0;3;103;February 2014;0;white;-1;F;middle;F;F;Null;white;white;Null;Lakisha;Jones;black;female;11;7575;5693;87;1177;605;0;1;119;620800;12502567;2
1;17.07.2015 17:18;2;1;338.581;-118.397;Real Bed;House;Strict;2;2;2;35;109;5;Private Room;Los-Angeles;17.07.2015 11:21;0;3;61;February 2015;1;asian;-1;F;middle;F;F;Null;asian;asian;Null;Latonya;Robinson;black;female;12;6649;5776;107;401;591;0;1;89;621104;27569461;3
4;18.07.2015 06:02;2;0;340.912;-118.282;Real Bed;Apartment;Strict;2;2;2;45;119;-1;Entire Place;Los-Angeles;18.07.2015 00:12;0;1;2;May 2015;0;white;-1;MF;young/middle;mix;MF;MF;white;hisp;white;Anne;Murphy;white;female;2;2235;1393;97;244;851;0;1;119;195901;847451;1
1;18.07.2015 15:14;2;1;340.427;-118.239;Real Bed;Undefined;Moderate;4;4;4;50;125;5;Entire Place;Los-Angeles;18.07.2015 10:45;0;1;4;December 2014;1;white;-1;MF;middle/young;MF;MF;Null;white;white;Null;Laurie;Ryan;white;female;3;7540;2187;4070;166;1877;0;1;250;206300;24422792;1
4;19.07.2015 19:22;\N;0;340.572;-118.251;Real Bed;Apartment;Flexible;2;2;2;25;128;5;Entire Place;Los-Angeles;18.07.2015 18:55;0;1;22;Aug 14;1;unclear_three votes;-1;M;young;M;M;M;unclear;white;asian;Darnell;Jackson;black;male;16;1363;570;311;100;659;1;0;142;207400;19420052;1
1;17.07.2015 07:22;2;0;340.834;-118.249;NULL;House;Strict;5;5;5;35;95;04. Mai;Entire Place;Los-Angeles;17.07.2015 01:48;0;1;113;Aug 13;1;white;-1;FF;young;FF;FF;Null;white;white;Null;Allison;Sullivan;white;female;1;164;64;1;92;23;0;1;80;980010;8035438;1
1;21.07.2015 09:51;2;1;340.981;-118.317;NULL;Apartment;Moderate;5;5;5;40;139;04. Mai;Entire Place;Los-Angeles;21.07.2015 03:03;0;11;554;January 2014;1;white;-1;M;middle/young;M;M;Null;white;white;Null;Brett;Walsh;white;male;9;3228;1760;305;225;1426;0;1;139;191000;11704942;6
4;19.07.2015 15:14;\N;0;340.481;-118.251;Real Bed;Undefined;Strict;2;2;2;60;88;5;Entire Place;Los-Angeles;19.07.2015 02:49;0;1;15;March 2015;1;unclear_three votes;-1;F;young;F;M;F;unclear;hisp;white;Brad;Walsh;white;male;6;4521;2058;950;730;942;\N;\N;\N;207301;29744072;1
9;19.07.2015 06:53;\N;0;340.488;-118.255;Real Bed;Apartment;Strict;2;2;2;-1;119;5;Entire Place;Los-Angeles;19.07.2015 02:52;0;1;8;Apr 15;1;white;-1;F;young;F;F;Null;white;white;Null;Brad;Walsh;white;male;6;2490;1052;299;865;385;0;1;129;207710;32009974;1
1;18.07.2015 16:03;\N;0;338.881;-118.414;Real Bed;Apartment;Moderate;2;2;2;-1;149;5;Private Room;Los-Angeles;18.07.2015 10:48;0;1;103;July 2012;1;white;-1;M;middle/young;M;M;Null;white;white;Null;Laurie;Ryan;white;female;3;6227;5579;35;289;366;0;1;149;620305;3091661;1
1;20.07.2015 07:46;3;0;340.472;-118.25;Real Bed;Apartment;Strict;2;2;2;-1;130;5;Entire Place;Los-Angeles;20.07.2015 03:43;0;1;360;March 2013;1;white;-1;F;young/UU;F;UU;F;white;UU;white;Meredith;O'Brien;white;female;5;4521;2058;950;730;942;0;1;130;207301;5509035;1
-1;\N;\N;1;340.868;-118.352;Real Bed;Apartment;Strict;2;2;2;100;107;5;Entire Place;Los-Angeles;\N;0;6;280;Aug 11;1;NA;-1;NA;NA;NA;UU;NA;NA;NA;NA;Laurie;Ryan;white;female;3;2735;2337;69;161;215;0;1;107;192002;969636;2
2;22.07.2015 18:22;2;0;34.101;-118.326;NULL;Apartment;Moderate;3;3;3;50;99;04. Mai;Entire Place;Los-Angeles;22.07.2015 11:41;0;15;901;Nov 13;0;UU;-1;UU;NA/UU;UU;UU;UU;NA;UU;UU;Todd;McCarthy;white;male;10;3228;1760;305;225;1426;0;1;99;191000;9762413;4
1;21.07.2015 04:46;2;1;34.099;-118.327;Real Bed;Apartment;Strict;2;2;2;75;102;04. Mai;Entire Place;Los-Angeles;20.07.2015 23:12;0;5;298;May 2012;1;NA;-1;UU;NA/UU;UU;UU;Null;NA;NA;Null;Rasheed;Jackson;black;male;20;3379;2134;321;233;1160;0;1;102;190700;2261741;1
1;19.07.2015 15:21;3;0;340.388;-118.61;Real Bed;House;Moderate;2;2;2;-1;139;5;Private Room;Los-Angeles;19.07.2015 01:58;0;1;117;May 2013;1;white;-1;MF;middle;MF;MF;Null;white;white;Null;Jamal;Jones;black;male;17;3074;2696;31;178;158;0;1;139;800506;6629181;1
1;20.07.2015 13:51;3;1;340.032;-118.482;Real Bed;House;Moderate;2;2;2;40;125;5;Private Room;Los-Angeles;20.07.2015 03:46;0;2;268;June 2012;1;white;-1;F;middle;F;F;Null;white;white;Null;Meredith;O'Brien;white;female;5;6306;5312;138;369;648;0;1;125;702102;2529389;1
1;18.07.2015 22:28;4;0;34.049;-118.252;Real Bed;Apartment;Strict;2;2;2;20;75;-1;Private Room;Los-Angeles;18.07.2015 18:11;0;4;50;June 2011;1;white;-1;F;young;F;F;F;hisp;white;white;Kristen;Sullivan;white;female;4;2589;730;134;1561;321;0;1;75;207502;752508;3
1;17.07.2015 18:58;2;1;341.892;-118.505;NULL;House;Strict;6;6;6;25;125;5;Entire Place;Los-Angeles;17.07.2015 01:28;0;1;124;June 2012;1;white;-1;F;young;F;F;F;hisp;white;white;Lakisha;Jones;black;female;11;3299;2158;91;258;1305;0;1;125;132002;2760033;1
-1;\N;\N;1;340.695;-118.254;Real Bed;House;Moderate;2;2;2;50;155;5;Entire Place;Los-Angeles;\N;0;4;194;December 2011;0;UU;-1;UU;UU;UU;M;UU;UU;UU;UU;Latonya;Robinson;black;female;12;2376;1076;59;505;1306;0;1;155;197600;1491889;2
4;20.07.2015 20:48;2;0;339.919;-118.479;Real Bed;Apartment;Flexible;1;1;1;25;89;04. Mai;Private Room;Los-Angeles;20.07.2015 03:49;0;1;35;Nov 13;1;white;-1;F;young;F;UU;F;white;white;white;Meredith;O'Brien;white;female;5;3172;2652;115;145;312;1;0;143;273402;10124804;1
2;18.07.2015 18:36;2;0;340.934;-118.277;NULL;House;Strict;6;6;6;85;225;5;Entire Place;Los-Angeles;17.07.2015 23:00;0;5;133;Aug 10;1;white;-1;MF;middle;MF;MF;Null;white;white;Null;Latonya;Robinson;black;female;12;4395;2941;131;608;1182;1;0;293;195400;201467;3
-1;\N;\N;1;34.089;-118.342;Real Bed;Apartment;Strict;3;3;3;65;130;04. Mai;Entire Place;Los-Angeles;18.07.2015 04:16;0;2;227;Aug 12;1;white;-1;M;young/middle;M;M;Null;white;white;Null;Latoya;Williams;black;female;13;3355;2102;237;313;888;0;1;130;191901;3181340;2
1;19.07.2015 16:09;3;1;34.055;-118.25;Real Bed;Apartment;Moderate;2;2;2;-1;115;5;Private Room;Los-Angeles;18.07.2015 18:58;0;1;84;January 2013;1;white;-1;MM;middle/young;MM;MM;Null;white;white;Null;Darnell;Jackson;black;male;16;1363;570;311;100;659;0;1;115;207400;4613280;1
1;17.07.2015 15:45;3;1;340.292;-118.514;Futon;House;Moderate;2;2;-1;36;114;04. Mai;Entire Place;Los-Angeles;17.07.2015 11:24;0;1;181;March 2012;1;white;-1;MF;young/middle;MF;MF;Null;white;white;Null;Latonya;Robinson;black;female;12;3759;3436;25;155;136;0;1;104;262802;1966205;1
4;17.07.2015 18:00;\N;0;34.108;-118.306;Real Bed;Apartment;Moderate;3;3;3;-1;109;04. Mai;Entire Place;Los-Angeles;17.07.2015 11:36;0;4;477;June 2013;1;white;-1;MF;young/middle;MF;MF;Null;white;white;Null;Latonya;Robinson;black;female;12;3077;2468;72;407;182;0;1;109;189300;7007245;3
1;18.07.2015 23:02;2;1;339.943;-118.437;Real Bed;House;Moderate;2;2;2;30;100;5;Private Room;Los-Angeles;18.07.2015 19:01;0;2;5;March 2013;0;white;-1;MF;young/middle;MF;MF;Null;white;white;Null;Darnell;Jackson;black;male;16;3349;2285;118;467;672;\N;\N;\N;275400;5651180;1
1;17.07.2015 14:34;2;1;340.505;-118.267;Real Bed;Apartment;Moderate;2;2;2;25;107;04. Mai;Entire Place;Los-Angeles;17.07.2015 09:49;0;1;44;January 2013;1;white;-1;F;young/middle;F;F;Null;white;white;Null;Allison;Sullivan;white;female;1;5021;2005;361;501;3384;0;1;109;209300;4602272;1
1;18.07.2015 15:38;2;1;341.066;-118.314;Real Bed;House;Moderate;3;3;3;80;89;04. Mai;Entire Place;Los-Angeles;18.07.2015 10:53;0;3;41;Aug 11;1;white;-1;F;young/middle;F;F;Null;white;white;Null;Laurie;Ryan;white;female;3;3077;2468;72;407;182;0;1;89;189300;970048;1
1;18.07.2015 04:16;2;0;340.568;-118.252;NULL;Apartment;Strict;4;4;4;20;125;04. Mai;Entire Place;Los-Angeles;18.07.2015 00:15;0;6;141;February 2014;1;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Anne;Murphy;white;female;2;2218;797;175;1031;322;0;1;135;207501;12335168;1
4;18.07.2015 04:42;\N;0;340.885;-118.264;NULL;Apartment;Moderate;3;3;3;50;120;5;Entire Place;Los-Angeles;18.07.2015 00:18;0;2;313;March 2012;1;asian;-1;M;young;M;M;Null;asian;asian;Null;Anne;Murphy;white;female;2;4971;2982;115;917;1655;0;1;120;195500;1984406;2
1;19.07.2015 16:38;\N;1;340.871;-118.271;Real Bed;House;Moderate;2;2;-1;-1;131;5;Entire Place;Los-Angeles;19.07.2015 02:01;0;1;43;October 2013;1;white;-1;M;middle;M;M;Null;white;white;Null;Jamal;Jones;black;male;17;4395;2941;131;608;1182;0;1;131;195400;9272760;1
4;19.07.2015 03:51;3;0;340.012;-118.446;NULL;House;Moderate;5;5;5;-1;150;5;Shared Room;Los-Angeles;18.07.2015 18:14;0;1;9;May 2014;1;white;-1;F;young;F;F;Null;white;white;Null;Kristen;Sullivan;white;female;4;4354;3218;85;379;1061;\N;\N;\N;272100;15396440;1
1;19.07.2015 17:28;2;0;340.602;-118.304;NULL;Apartment;Moderate;3;3;3;39;105;5;Entire Place;Los-Angeles;19.07.2015 06:21;0;4;95;December 2011;1;asian;-1;F;young;F;F;Null;asian;asian;Null;Greg;O'Brien;white;male;7;3903;924;147;1612;1867;0;1;115;212410;1492783;1
0;17.07.2015 15:30;\N;1;339.903;-118.474;Real Bed;Apartment;Flexible;2;2;2;15;95;5;Private Room;Los-Angeles;17.07.2015 11:27;0;1;188;February 2012;1;white;-1;F;middle;F;F;Null;white;white;Null;Latonya;Robinson;black;female;12;3172;2652;115;145;312;0;1;95;273402;1685390;1
2;18.07.2015 22:20;\N;0;341.233;-118.179;NULL;Undefined;Strict;4;4;4;40;120;5;Entire Place;Los-Angeles;18.07.2015 18:17;0;1;40;Sep 14;1;white;-1;F;middle;F;F;Null;white;white;Null;Kristen;Sullivan;white;female;4;3922;2147;74;341;2607;0;1;120;183101;21778385;1
0;19.07.2015 07:00;2;0;340.923;-118.279;NULL;House;Moderate;2;2;2;35;95;5;Private Room;Los-Angeles;19.07.2015 02:04;0;2;118;December 2012;1;white;-1;M;middle;M;M;Null;white;white;Null;Jamal;Jones;black;male;17;4395;2941;131;608;1182;0;1;95;195400;4434583;1
4;18.07.2015 18:07;\N;0;340.809;-118.367;NULL;Apartment;Strict;3;3;3;45;119;5;Entire Place;Los-Angeles;18.07.2015 10:56;0;1;270;Nov 08;1;mult;-1;MF;middle;MF;MF;Null;mult;mult;Null;Laurie;Ryan;white;female;3;3335;2843;78;207;294;0;1;119;194402;4137;1
1;19.07.2015 08:55;7;0;339.783;-118.466;NULL;Apartment;Strict;4;4;4;68;118;04. Mai;Entire Place;Los-Angeles;19.07.2015 02:55;0;4;230;December 2012;1;white;-1;F;UU;F;F;F;white;UU;white;Brad;Walsh;white;male;6;4337;3746;158;218;274;0;1;150;274202;4508488;1
2;21.07.2015 15:08;2;0;339.958;-118.478;Real Bed;Apartment;Flexible;2;2;2;40;110;04. Mai;Entire Place;Los-Angeles;20.07.2015 23:15;0;1;42;June 2013;0;white;-1;M;young;M;M;Null;white;white;Null;Rasheed;Jackson;black;male;20;3172;2652;115;145;312;0;1;118;273402;6839328;1
4;19.07.2015 17:16;2;0;340.486;-118.184;NULL;House;Strict;4;4;4;40;129;5;Entire Place;Los-Angeles;19.07.2015 10:03;0;1;23;February 2015;1;white;-1;MF;young/middle;FF;MF;MF;hisp;white;white;Brent;Baker;white;male;8;3668;1855;45;73;3484;0;1;129;530802;27128299;1
10;19.07.2015 09:21;3;0;340.355;-118.527;NULL;House;Strict;4;4;4;-1;135;5;Private Room;Los-Angeles;19.07.2015 05:13;0;3;196;May 2011;1;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Jermaine;Jones;black;male;18;3563;3263;22;148;172;0;1;135;262706;565212;2
2;19.07.2015 18:51;2;0;340.771;-118.27;Real Bed;Apartment;Flexible;2;2;2;50;110;5;Entire Place;Los-Angeles;18.07.2015 13:55;0;1;64;March 2013;1;white;-1;F;young;F;F;Null;white;white;Null;Tamika;Williams;black;female;14;4328;1957;133;606;2983;0;1;85;195710;5686577;1
0;21.07.2015 04:00;\N;0;340.917;-118.365;Real Bed;Apartment;Moderate;2;2;2;-1;134;5;Entire Place;Los-Angeles;20.07.2015 23:17;0;1;32;Nov 12;1;white;-1;M;young;M;M;Null;white;white;Null;Rasheed;Jackson;black;male;20;6321;5316;217;319;666;0;1;134;700200;4162761;1
1;18.07.2015 15:03;\N;1;340.764;-118.359;Real Bed;Apartment;Strict;3;3;3;70;104;04. Mai;Entire Place;Los-Angeles;18.07.2015 10:59;0;6;454;February 2013;1;white;-1;MM;old/middle;MM;MM;MM;white;mult;white;Laurie;Ryan;white;female;3;2877;2448;76;134;265;0;1;104;214400;5006764;2
4;18.07.2015 15:06;\N;0;339.954;-118.455;Real Bed;Undefined;Moderate;2;2;2;50;109;5;Entire Place;Los-Angeles;18.07.2015 11:02;0;1;160;May 2013;1;white;-1;F;middle;F;F;Null;white;white;Null;Laurie;Ryan;white;female;3;2801;2204;53;135;661;0;1;109;273700;6260142;1
1;18.07.2015 22:22;2;0;340.475;-118.467;NULL;Undefined;Strict;3;3;3;75;110;04. Mai;Entire Place;Los-Angeles;18.07.2015 18:20;0;1;8;Nov 13;1;white;-1;M;middle;M;M;Null;white;white;Null;Kristen;Sullivan;white;female;4;5683;4773;80;488;286;0;1;100;264302;10040624;1
1;21.07.2015 19:52;2;1;340.947;-118.267;NULL;Apartment;Flexible;3;3;3;25;141;5;Entire Place;Los-Angeles;20.07.2015 23:20;0;1;32;June 2013;1;white;-1;mix;UU/middle;mix;mix;MM;UU;white;white;Rasheed;Jackson;black;male;20;4395;2941;131;608;1182;0;1;146;195400;6874170;1
4;19.07.2015 19:28;3;0;340.381;-118.235;Real Bed;Undefined;Moderate;2;2;2;25;105;5;Private Room;Los-Angeles;19.07.2015 02:58;0;1;54;March 2012;1;white;-1;MF;young;MF;MF;Null;white;white;Null;Brad;Walsh;white;male;6;2957;1309;220;1123;362;0;1;215;206031;2001715;1
1;17.07.2015 06:13;2;1;340.532;-118.419;Real Bed;Bed and Breakfast;Moderate;2;2;2;50;135;5;Entire Place;Los-Angeles;17.07.2015 01:53;0;1;65;January 2014;1;white;-1;MF;young/middle;MF;MF;Null;white;white;Null;Allison;Sullivan;white;female;1;6087;4693;142;829;370;0;1;135;267100;11077433;1
4;19.07.2015 16:46;\N;0;340.866;-118.25;NULL;House;Moderate;4;4;4;25;110;04. Mai;Entire Place;Los-Angeles;19.07.2015 02:07;0;1;126;Apr 13;0;mult;-1;MF;young/middle;mix;MF;MF;mult;mult;mult;Jamal;Jones;black;male;17;3909;2196;62;724;1735;0;1;110;197300;6005593;1
2;19.07.2015 19:50;2;0;341.078;-118.384;Real Bed;House;Flexible;1;1;1;15;115;-1;Private Room;Los-Angeles;19.07.2015 10:05;0;1;4;December 2013;0;white;-1;MF;young;MF;MF;Null;white;white;Null;Brent;Baker;white;male;8;3029;2722;64;114;162;1;0;148;194300;10425741;1
0;19.07.2015 21:21;2;1;340.936;-118.357;Real Bed;House;Strict;4;4;4;-1;99;5;Private Room;Los-Angeles;19.07.2015 10:08;0;3;114;February 2014;1;white;-1;M;middle;M;M;Null;white;white;Null;Brent;Baker;white;male;8;5232;4417;179;240;620;\N;\N;\N;700101;11950581;1
4;18.07.2015 14:42;\N;0;34.01;-118.439;Real Bed;Apartment;Moderate;3;3;3;30;115;5;Entire Place;Los-Angeles;18.07.2015 04:18;0;1;106;Nov 12;1;white;-1;MF;middle;MF;MF;Null;white;white;Null;Latoya;Williams;black;female;13;4354;3218;85;379;1061;0;1;115;272100;4187029;1
1;17.07.2015 21:53;2;0;337.058;-118.29;Real Bed;Apartment;Strict;2;2;2;-1;185;04. Mai;Entire Place;Los-Angeles;17.07.2015 03:02;0;2;182;Sep 13;1;white;-1;F;young;F;F;Null;white;white;Null;Allison;Sullivan;white;female;1;2594;1636;307;143;699;0;1;160;297601;8763731;2
2;19.07.2015 15:33;2;0;33.765;-118.179;Real Bed;Apartment;Moderate;4;4;4;40;130;4;Entire Place;Los-Angeles;19.07.2015 10:11;0;1;26;July 2014;1;white;-1;F;young/middle;F;F;Null;white;white;Null;Brent;Baker;white;male;8;4399;2673;621;332;1134;0;1;130;576601;19133591;1
1;18.07.2015 18:31;2;1;340.036;-118.458;Real Bed;House;Moderate;2;2;2;35;95;5;Private Room;Los-Angeles;18.07.2015 13:58;0;1;75;February 2014;1;white;-1;MF;middle;MF;MF;Null;white;white;Null;Tamika;Williams;black;female;14;2197;1782;50;134;488;0;1;95;273100;12364924;1
-1;22.07.2015 03:23;\N;1;340.469;-118.244;NULL;Undefined;Strict;11;11;11;50;99;4;Entire Place;Los-Angeles;20.07.2015 23:23;0;1;31;January 2014;1;white;-1;M;young;M;M;Null;white;white;Null;Rasheed;Jackson;black;male;20;3386;711;887;1351;661;0;1;145;206200;11335184;1
1;19.07.2015 18:04;3;0;340.788;-118.355;Real Bed;Apartment;Strict;2;2;2;65;105;04. Mai;Entire Place;Los-Angeles;19.07.2015 14:01;0;5;166;Nov 13;1;white;-1;F;young/middle;F;F;Null;white;white;Null;Brett;Walsh;white;male;9;2877;2448;76;134;265;0;1;105;214400;10153367;1
1;18.07.2015 18:05;4;0;340.271;-118.491;NULL;Apartment;Strict;7;7;7;70;85;5;Private Room;Los-Angeles;18.07.2015 14:01;0;1;33;Sep 12;1;white;-1;F;young;F;F;Null;white;white;Null;Tamika;Williams;black;female;14;4986;4124;132;409;374;\N;\N;\N;701501;3703526;1
1;18.07.2015 08:38;2;0;340.585;-118.299;Real Bed;Apartment;Strict;3;3;3;80;105;04. Mai;Entire Place;Los-Angeles;18.07.2015 04:21;0;1;24;Apr 14;1;white;-1;MF;young;mix;MF;MF;white;white;white;Latoya;Williams;black;female;13;1804;748;101;295;1225;1;0;147;212304;14298340;1
4;21.07.2015 06:26;\N;0;340.691;-118.38;Real Bed;Apartment;Moderate;2;2;2;25;124;5;Private Room;Los-Angeles;20.07.2015 23:26;0;1;142;June 2009;1;white;-1;F;old/middle;F;F;Null;white;white;Null;Rasheed;Jackson;black;male;20;4069;3235;90;451;233;0;1;124;700802;22460;1
0;19.07.2015 07:51;\N;0;340.513;-118.264;NULL;Apartment;Flexible;4;4;4;30;125;-1;Entire Place;Los-Angeles;18.07.2015 11:04;0;2;8;May 2013;1;asian;-1;M;young/middle;M;M;Null;asian;asian;Null;Laurie;Ryan;white;female;3;2785;1056;163;644;1350;0;1;125;209200;6277589;1
4;17.07.2015 16:15;\N;0;341.058;-118.239;NULL;House;Strict;3;3;3;49;85;5;Entire Place;Los-Angeles;17.07.2015 11:30;0;1;89;March 2013;0;white;-1;M;young;M;M;Null;white;white;Null;Latonya;Robinson;black;female;12;2899;1197;37;593;2078;0;1;119;186403;5356013;1
1;18.07.2015 23:18;2;0;340.861;-118.378;Real Bed;House;Strict;2;2;2;50;99;5;Entire Place;Los-Angeles;18.07.2015 19:07;0;2;149;December 2011;1;white;-1;M;young/middle;M;M;Null;white;white;Null;Darnell;Jackson;black;male;16;5237;4409;157;338;529;0;1;99;700400;1500697;2
1;20.07.2015 17:47;2;0;340.762;-118.257;Real Bed;Apartment;Strict;2;2;2;75;95;5;Entire Place;Los-Angeles;19.07.2015 10:14;0;2;92;May 2012;1;white;-1;unclear_three votes;young;UU;M;F;UU;white;white;Brent;Baker;white;male;8;3889;2038;75;537;2251;0;1;95;197500;2498239;1
1;19.07.2015 04:27;3;1;340.823;-118.378;Real Bed;House;Moderate;2;2;2;-1;120;04. Mai;Private Room;Los-Angeles;18.07.2015 18:23;0;1;41;October 2012;1;white;-1;MF;young;MF;MF;Null;white;white;Null;Kristen;Sullivan;white;female;4;5237;4409;157;338;529;0;1;120;700400;3983077;1
4;19.07.2015 13:34;4;0;341.045;-118.331;NULL;Apartment;Flexible;4;4;4;30;110;5;Entire Place;Los-Angeles;19.07.2015 09:33;0;4;103;October 2014;1;white;-1;M;middle;M;M;Null;white;white;Null;Tyrone;Robinson;black;male;19;2870;1767;270;154;987;0;1;99;190201;23088284;1
9;18.07.2015 16:58;\N;0;340.574;-118.367;Real Bed;Undefined;Moderate;2;2;2;35;87;5;Private Room;Los-Angeles;18.07.2015 00:21;0;1;192;February 2012;1;white;-1;F;young/middle;F;F;Null;white;white;Null;Anne;Murphy;white;female;2;3289;2368;295;199;597;\N;\N;\N;216800;1704724;1
1;18.07.2015 23:22;\N;0;340.237;-118.501;Real Bed;Apartment;Strict;2;2;2;-1;125;5;Private Room;Los-Angeles;18.07.2015 19:04;0;1;17;October 2014;1;white;-1;F;middle;F;F;F;white;hisp;white;Darnell;Jackson;black;male;16;4684;4023;71;323;331;\N;\N;\N;701302;22162073;1
0;19.07.2015 23:11;\N;1;340.548;-118.314;Real Bed;Apartment;Flexible;2;2;2;-1;129;5;Entire Place;Los-Angeles;19.07.2015 05:15;0;1;74;May 2011;1;white;-1;M;young/middle;M;M;Null;white;white;Null;Jermaine;Jones;black;male;18;4341;1020;194;2023;1844;0;1;129;212620;630345;1
1;21.07.2015 02:53;2;0;340.627;-118.247;NULL;Apartment;Strict;4;4;4;50;215;5;Entire Place;Los-Angeles;20.07.2015 22:39;0;2;32;October 2012;1;black;-1;M;young;M;M;Null;black;black;Null;Brent;Baker;white;male;8;3047;479;149;2134;359;0;1;215;207101;3904039;2
1;19.07.2015 15:08;\N;1;340.939;-118.338;NULL;Apartment;Moderate;3;3;3;45;126;04. Mai;Entire Place;Los-Angeles;19.07.2015 03:01;0;9;631;December 2011;1;white;-1;F;middle;F;F;Null;white;white;Null;Brad;Walsh;white;male;6;3355;2102;237;313;888;0;1;114;191901;1511369;5
1;18.07.2015 15:54;2;0;340.972;-118.325;Real Bed;Apartment;Moderate;2;2;2;50;119;5;Entire Place;Los-Angeles;18.07.2015 04:24;0;5;144;January 2014;0;white;-1;M;middle/young;M;M;M;NA;white;white;Latoya;Williams;black;female;13;2594;1541;192;213;1200;0;1;109;190801;11615881;4
2;20.07.2015 21:57;\N;0;340.892;-118.352;Real Bed;House;Strict;4;4;-1;50;130;04. Mai;Entire Place;Los-Angeles;20.07.2015 11:35;0;5;321;March 2013;1;white;-1;MF;young;MF;MF;Null;white;white;Null;Jamal;Jones;black;male;17;4061;3336;135;213;521;0;1;130;700102;5581983;2
1;18.07.2015 23:51;\N;1;340.047;-118.484;Real Bed;Apartment;Flexible;2;2;2;-1;125;5;Entire Place;Los-Angeles;18.07.2015 18:26;0;2;162;Nov 13;0;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Kristen;Sullivan;white;female;4;5700;4648;263;306;681;\N;\N;\N;702002;10265095;1
1;20.07.2015 06:19;2;1;341.007;-118.342;NULL;Apartment;Strict;3;3;3;55;126;04. Mai;Entire Place;Los-Angeles;19.07.2015 21:29;0;1;129;June 2012;0;white;-1;M;UU;UU;M;M;UU;white;white;Tanisha;Jackson;black;female;15;4481;3182;319;394;817;0;1;126;190100;2724063;1
1;20.07.2015 02:44;2;1;340.525;-118.295;NULL;Apartment;Strict;4;4;4;50;125;04. Mai;Entire Place;Los-Angeles;18.07.2015 18:54;0;3;138;October 2011;1;white;-1;M;young;M;M;Null;white;white;Null;Kristen;Sullivan;white;female;4;2481;754;85;747;1588;0;1;125;213320;1283043;2
